Region_Name,Country_Name,Year,Sex,Number,Percent_cause_specific_deaths,Death_rate_per_100000
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,0.0,0.0,0.0
Central and South America,Guatemala,2019,Male,2.0,0.0973236,0.46940313
Central and South America,Guatemala,2019,Male,2.0,0.09573959,0.6203397
Central and South America,Guatemala,2019,Male,4.0,0.18340211,1.6006979
Central and South America,Guatemala,2019,Male,14.0,0.54623488,6.93735568
Central and South America,Guatemala,2019,Male,29.0,1.02076734,16.9571802
Central and South America,Guatemala,2019,Male,53.0,1.64188352,37.77027123
Central and South America,Guatemala,2019,Male,78.0,2.28203628,83.30218401
Central and South America,Guatemala,2019,Male,120.0,3.40522134,170.81121091
Central and South America,Guatemala,2019,Male,120.0,3.32317917,254.19958904
Central and South America,Guatemala,2019,Male,175.0,3.01204819,502.71465916
Central and South America,Guatemala,2019,Male,0.0,0.0,
Central and South America,Guyana,2019,Male,86.0,2.99547196,21.86787228
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,0.0,0.0,0.0
Central and South America,Guyana,2019,Male,2.0,0.83333333,9.40645283
Central and South America,Guyana,2019,Male,6.0,2.03389831,34.0367597
Central and South America,Guyana,2019,Male,10.0,3.33333333,69.89097009
Central and South America,Guyana,2019,Male,9.0,3.15789474,98.97723524
Central and South America,Guyana,2019,Male,15.0,5.92885375,219.33031145
Central and South America,Guyana,2019,Male,13.0,6.13207547,385.29934795
Central and South America,Guyana,2019,Male,16.0,9.58083832,536.37277908
Central and South America,Guyana,2019,Male,15.0,9.93377483,954.80585614
Central and South America,Guyana,2019,Male,0.0,0.0,
Europe,Croatia,2020,Male,785.0,2.79429039,39.89469833
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,0.0,0.0,0.0
Europe,Croatia,2020,Male,1.0,0.2173913,0.73607891
Europe,Croatia,2020,Male,2.0,0.23228804,1.45917236
Europe,Croatia,2020,Male,9.0,0.60040027,6.44044024
Europe,Croatia,2020,Male,30.0,1.21555916,21.36767356
Europe,Croatia,2020,Male,69.0,1.98389879,54.74191962
Europe,Croatia,2020,Male,129.0,3.33764554,142.26633581
Europe,Croatia,2020,Male,155.0,3.89545112,248.38549429
Europe,Croatia,2020,Male,186.0,3.83900929,398.03124331
Europe,Croatia,2020,Male,204.0,3.5202761,722.0983328
Europe,Croatia,2020,Male,0.0,0.0,
Europe,Croatia,2019,Male,807.0,3.18318081,40.95024875
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,1.0,0.33333333,0.71085836
Europe,Croatia,2019,Male,0.0,0.0,0.0
Europe,Croatia,2019,Male,5.0,0.60386473,3.57298537
Europe,Croatia,2019,Male,21.0,1.41034251,14.7721917
Europe,Croatia,2019,Male,35.0,1.50992235,24.56761006
Europe,Croatia,2019,Male,77.0,2.45692406,62.61995381
Europe,Croatia,2019,Male,101.0,3.25386598,120.87556997
Europe,Croatia,2019,Male,164.0,4.45894508,249.9885676
Europe,Croatia,2019,Male,186.0,4.25337297,407.54617761
Europe,Croatia,2019,Male,217.0,4.29277943,817.91112284
Europe,Croatia,2019,Male,0.0,0.0,
Europe,Hungary,2019,Male,1319.0,2.09888134,28.19396594
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,0.0,0.0,0.0
Europe,Hungary,2019,Male,1.0,0.21231423,0.29535466
Europe,Hungary,2019,Male,1.0,0.1025641,0.23285056
Europe,Hungary,2019,Male,3.0,0.1875,0.80976687
Europe,Hungary,2019,Male,14.0,0.51150895,4.34804214
Europe,Hungary,2019,Male,25.0,0.58207218,9.10159933
Europe,Hungary,2019,Male,82.0,1.09115103,26.85882738
Europe,Hungary,2019,Male,147.0,1.59280529,54.2361375
Europe,Hungary,2019,Male,249.0,2.90989833,128.60773093
Europe,Hungary,2019,Male,270.0,3.03200449,198.69304133
Europe,Hungary,2019,Male,251.0,3.35247763,335.8803142
Europe,Hungary,2019,Male,276.0,2.75559105,511.41417136
Europe,Hungary,2019,Male,0.0,0.0,
Asia,Israel,2020,Male,498.0,1.99839486,10.88386857
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,0.0,0.0,0.0
Asia,Israel,2020,Male,1.0,0.14992504,0.46010996
Asia,Israel,2020,Male,5.0,0.48309179,2.57970189
Asia,Israel,2020,Male,20.0,1.24455507,11.0923144
Asia,Israel,2020,Male,51.0,2.27576975,30.29358128
Asia,Israel,2020,Male,64.0,2.07052734,45.54987199
Asia,Israel,2020,Male,65.0,2.25772838,85.21469196
Asia,Israel,2020,Male,114.0,2.99684543,190.1928824
Asia,Israel,2020,Male,178.0,2.32862376,355.23118607
Asia,Israel,2020,Male,0.0,,
Asia,Israel,2019,Male,493.0,2.14273296,10.97004845
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,0.0,0.0,0.0
Asia,Israel,2019,Male,2.0,0.43196544,0.79514588
Asia,Israel,2019,Male,2.0,0.32051282,0.94875307
Asia,Israel,2019,Male,6.0,0.58365759,3.13538042
Asia,Israel,2019,Male,17.0,1.14709852,9.54723123
Asia,Israel,2019,Male,31.0,1.52784623,18.63276346
Asia,Israel,2019,Male,68.0,2.62042389,51.66293836
Asia,Israel,2019,Male,69.0,2.65895954,94.4606718
Asia,Israel,2019,Male,111.0,3.16239316,188.68008567
Asia,Israel,2019,Male,187.0,2.6461016,383.26954834
Asia,Israel,2019,Male,0.0,0.0,
Europe,Italy,2019,Male,7694.0,2.50163383,26.56936675
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,1.0,0.14705882,0.06454695
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,0.0,0.0,0.0
Europe,Italy,2019,Male,3.0,0.12131015,0.14667416
Europe,Italy,2019,Male,8.0,0.18814675,0.3414238
Europe,Italy,2019,Male,30.0,0.42408821,1.25491876
Europe,Italy,2019,Male,87.0,0.83078686,3.8890364
Europe,Italy,2019,Male,209.0,1.44566646,11.06952829
Europe,Italy,2019,Male,438.0,2.10425174,26.49977856
Europe,Italy,2019,Male,871.0,2.79184563,55.04269443
Europe,Italy,2019,Male,1267.0,2.98785521,109.13626442
Europe,Italy,2019,Male,1743.0,3.04018698,185.04107954
Europe,Italy,2019,Male,3037.0,2.71303633,415.64705174
Europe,Italy,2019,Male,0.0,0.0,
Asia,Japan,2020,Male,12759.0,1.80509144,21.26399421
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,1.0,0.06706908,0.03292159
Asia,Japan,2020,Male,1.0,0.05099439,0.03082127
Asia,Japan,2020,Male,2.0,0.07238509,0.05440328
Asia,Japan,2020,Male,0.0,0.0,0.0
Asia,Japan,2020,Male,10.0,0.11243535,0.20344382
Asia,Japan,2020,Male,40.0,0.31528336,0.92418452
Asia,Japan,2020,Male,74.0,0.40012977,1.89090355
Asia,Japan,2020,Male,214.0,0.76303216,5.88087383
Asia,Japan,2020,Male,668.0,1.31060056,16.82756133
Asia,Japan,2020,Male,1398.0,1.64687588,32.40644262
Asia,Japan,2020,Male,2054.0,1.96784763,65.58503512
Asia,Japan,2020,Male,2767.0,2.19821251,124.44954576
Asia,Japan,2020,Male,5530.0,2.14790647,287.79479451
Asia,Japan,2020,Male,0.0,0.0,
Asia,Japan,2019,Male,12544.0,1.77320153,20.83442884
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,0.0,0.0,0.0
Asia,Japan,2019,Male,1.0,0.0728863,0.03333501
Asia,Japan,2019,Male,1.0,0.05099439,0.03030249
Asia,Japan,2019,Male,2.0,0.07015082,0.05370298
Asia,Japan,2019,Male,2.0,0.04090816,0.0460702
Asia,Japan,2019,Male,15.0,0.17041581,0.30665007
Asia,Japan,2019,Male,30.0,0.23722916,0.70512579
Asia,Japan,2019,Male,78.0,0.42683594,2.0476762
Asia,Japan,2019,Male,270.0,0.92430934,7.33217666
Asia,Japan,2019,Male,692.0,1.25271542,16.5092404
Asia,Japan,2019,Male,1357.0,1.6840407,33.29320321
Asia,Japan,2019,Male,2045.0,1.94515518,63.40175038
Asia,Japan,2019,Male,2804.0,2.18196533,127.96892235
Asia,Japan,2019,Male,5247.0,2.06802775,283.94854616
Asia,Japan,2019,Male,0.0,0.0,
Asia,Kazakhstan,2021,Male,387.0,0.40807288,4.19530841
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,0.0,0.0,0.0
Asia,Kazakhstan,2021,Male,2.0,0.04122012,0.38083342
Asia,Kazakhstan,2021,Male,5.0,0.07979572,1.05245654
Asia,Kazakhstan,2021,Male,15.0,0.16863406,3.33336296
Asia,Kazakhstan,2021,Male,50.0,0.41203131,13.30728654
Asia,Kazakhstan,2021,Male,84.0,0.65537957,34.79182889
Asia,Kazakhstan,2021,Male,95.0,0.75745495,63.74726558
Asia,Kazakhstan,2021,Male,55.0,0.79353629,90.78754065
Asia,Kazakhstan,2021,Male,59.0,0.56905864,103.46157893
Asia,Kazakhstan,2021,Male,22.0,0.36136662,81.70238051
Asia,Kazakhstan,2021,Male,0.0,0.0,
Asia,Kazakhstan,2020,Male,422.0,0.48559889,4.63875605
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,1.0,0.05058169,0.12621992
Asia,Kazakhstan,2020,Male,0.0,0.0,0.0
Asia,Kazakhstan,2020,Male,1.0,0.02673797,0.17323622
Asia,Kazakhstan,2020,Male,5.0,0.10718114,0.95717228
Asia,Kazakhstan,2020,Male,17.0,0.28480482,3.61832233
Asia,Kazakhstan,2020,Male,28.0,0.31832651,6.12501818
Asia,Kazakhstan,2020,Male,58.0,0.52167656,16.27725212
Asia,Kazakhstan,2020,Male,91.0,0.80638015,38.79323207
Asia,Kazakhstan,2020,Male,83.0,0.80582524,59.9680652
Asia,Kazakhstan,2020,Male,55.0,0.80550674,83.12300694
Asia,Kazakhstan,2020,Male,62.0,0.66911289,105.59572167
Asia,Kazakhstan,2020,Male,21.0,0.39193729,86.91873099
Asia,Kazakhstan,2020,Male,0.0,0.0,
Asia,Kazakhstan,2019,Male,403.0,0.55800172,4.4909187
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,1.0,0.0508647,0.12799934
Asia,Kazakhstan,2019,Male,0.0,0.0,0.0
Asia,Kazakhstan,2019,Male,1.0,0.02973536,0.17618832
Asia,Kazakhstan,2019,Male,6.0,0.14381592,1.15605154
Asia,Kazakhstan,2019,Male,5.0,0.09786651,1.06679639
Asia,Kazakhstan,2019,Male,21.0,0.28101164,4.58101192
Asia,Kazakhstan,2019,Male,47.0,0.533727,13.96106645
Asia,Kazakhstan,2019,Male,75.0,0.83752094,33.10359439
Asia,Kazakhstan,2019,Male,87.0,1.28907986,71.57695551
Asia,Kazakhstan,2019,Male,82.0,1.28890286,106.97768472
Asia,Kazakhstan,2019,Male,63.0,0.90595341,112.59952994
Asia,Kazakhstan,2019,Male,15.0,0.35697287,64.30868167
Asia,Kazakhstan,2019,Male,0.0,0.0,
Asia,Kyrgyzstan,2019,Male,85.0,0.45401132,2.65324851
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,1.0,0.3021148,0.34353636
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,0.0,0.0,0.0
Asia,Kyrgyzstan,2019,Male,2.0,0.1490313,1.41948671
Asia,Kyrgyzstan,2019,Male,4.0,0.21965953,3.09377224
Asia,Kyrgyzstan,2019,Male,4.0,0.18700327,4.32119438
Asia,Kyrgyzstan,2019,Male,16.0,0.8040201,28.5576597
Asia,Kyrgyzstan,2019,Male,15.0,1.11028868,52.69259142
Asia,Kyrgyzstan,2019,Male,20.0,1.54320988,129.60082945
Asia,Kyrgyzstan,2019,Male,18.0,1.11662531,137.69889841
Asia,Kyrgyzstan,2019,Male,5.0,0.33670034,53.9025442
Asia,Kyrgyzstan,2019,Male,0.0,,
Asia,Republic of Korea,2020,Male,2194.0,1.32838469,8.56827737
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,1.0,0.0990099,0.05397438
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,0.0,0.0,0.0
Asia,Republic of Korea,2020,Male,1.0,0.03700962,0.05095965
Asia,Republic of Korea,2020,Male,2.0,0.03972195,0.08990017
Asia,Republic of Korea,2020,Male,8.0,0.10351967,0.36626347
Asia,Republic of Korea,2020,Male,42.0,0.36703662,1.98538849
Asia,Republic of Korea,2020,Male,94.0,0.64675932,5.0028487
Asia,Republic of Korea,2020,Male,129.0,0.84645669,10.14326776
Asia,Republic of Korea,2020,Male,278.0,1.53353928,29.7555496
Asia,Republic of Korea,2020,Male,449.0,1.75933545,65.82472591
Asia,Republic of Korea,2020,Male,577.0,2.03040327,139.58118388
Asia,Republic of Korea,2020,Male,613.0,1.99557263,285.91284556
Asia,Republic of Korea,2020,Male,0.0,0.0,
Asia,Republic of Korea,2019,Male,2047.0,1.27680543,7.99317686
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,1.0,0.26737968,0.07047524
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,0.0,0.0,0.0
Asia,Republic of Korea,2019,Male,1.0,0.08833922,0.06144038
Asia,Republic of Korea,2019,Male,1.0,0.05025126,0.04954513
Asia,Republic of Korea,2019,Male,2.0,0.07259528,0.10205597
Asia,Republic of Korea,2019,Male,7.0,0.13138138,0.30782328
Asia,Republic of Korea,2019,Male,5.0,0.06175889,0.23288548
Asia,Republic of Korea,2019,Male,45.0,0.3768213,2.1058592
Asia,Republic of Korea,2019,Male,79.0,0.55559463,4.44303717
Asia,Republic of Korea,2019,Male,155.0,1.07511965,13.15856495
Asia,Republic of Korea,2019,Male,228.0,1.29303011,25.79912215
Asia,Republic of Korea,2019,Male,456.0,1.79224148,67.47109174
Asia,Republic of Korea,2019,Male,532.0,1.96527521,137.54909236
Asia,Republic of Korea,2019,Male,535.0,1.94871421,280.9092007
Asia,Republic of Korea,2019,Male,0.0,0.0,
Asia,Kuwait,2019,Male,31.0,0.66666667,1.05330541
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,1.0,0.23255814,0.57003443
Asia,Kuwait,2019,Male,0.0,0.0,0.0
Asia,Kuwait,2019,Male,4.0,0.99255583,6.51041667
Asia,Kuwait,2019,Male,6.0,1.59574468,20.62848106
Asia,Kuwait,2019,Male,7.0,2.27272727,50.39234036
Asia,Kuwait,2019,Male,4.0,1.32013201,52.45901639
Asia,Kuwait,2019,Male,5.0,1.74825175,122.54901961
Asia,Kuwait,2019,Male,4.0,1.45985401,171.89514396
Asia,Kuwait,2019,Male,0.0,0.0,
Asia,Lebanon,2021,Male,106.0,0.67653817,3.10882349
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,0.0,0.0,0.0
Asia,Lebanon,2021,Male,2.0,0.29069767,0.9530935
Asia,Lebanon,2021,Male,4.0,0.36866359,1.97680223
Asia,Lebanon,2021,Male,9.0,0.64608758,6.24687656
Asia,Lebanon,2021,Male,10.0,0.60716454,10.41211137
Asia,Lebanon,2021,Male,13.0,0.70844687,19.87797979
Asia,Lebanon,2021,Male,19.0,1.01333333,47.72310552
Asia,Lebanon,2021,Male,24.0,1.20785103,91.23393903
Asia,Lebanon,2021,Male,25.0,1.03220479,145.1631634
Asia,Lebanon,2021,Male,0.0,,
Asia,Lebanon,2020,Male,109.0,0.91038169,3.17252789
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,1.0,0.84745763,0.33997647
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,1.0,0.47393365,0.4373994
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,0.0,0.0,0.0
Asia,Lebanon,2020,Male,7.0,0.89628681,3.54199029
Asia,Lebanon,2020,Male,6.0,0.63157895,4.4678427
Asia,Lebanon,2020,Male,4.0,0.34934498,4.36124165
Asia,Lebanon,2020,Male,14.0,1.12359551,22.22892618
Asia,Lebanon,2020,Male,15.0,1.0373444,38.7897595
Asia,Lebanon,2020,Male,26.0,1.77838577,98.01703989
Asia,Lebanon,2020,Male,35.0,1.7215937,224.53169104
Asia,Lebanon,2020,Male,0.0,,
Asia,Lebanon,2019,Male,130.0,1.26606934,3.76893965
Asia,Lebanon,2019,Male,1.0,0.13927577,1.76022249
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,1.0,0.32786885,0.47597062
Asia,Lebanon,2019,Male,0.0,0.0,0.0
Asia,Lebanon,2019,Male,2.0,0.33057851,1.04653414
Asia,Lebanon,2019,Male,15.0,1.93548387,11.88636634
Asia,Lebanon,2019,Male,11.0,1.15303983,12.53461262
Asia,Lebanon,2019,Male,16.0,1.57170923,26.55160969
Asia,Lebanon,2019,Male,27.0,2.22039474,71.08068975
Asia,Lebanon,2019,Male,21.0,1.60427807,78.69294761
Asia,Lebanon,2019,Male,36.0,1.91489362,233.88773389
Asia,Lebanon,2019,Male,0.0,,
North America and the Caribbean,Saint Lucia,2020,Male,50.0,7.00280112,55.29627746
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,0.0,0.0,0.0
North America and the Caribbean,Saint Lucia,2020,Male,4.0,7.01754386,75.14559459
North America and the Caribbean,Saint Lucia,2020,Male,2.0,3.92156863,50.08765339
North America and the Caribbean,Saint Lucia,2020,Male,7.0,9.21052632,231.48148148
North America and the Caribbean,Saint Lucia,2020,Male,9.0,14.75409836,388.43331895
North America and the Caribbean,Saint Lucia,2020,Male,8.0,9.75609756,487.21071864
North America and the Caribbean,Saint Lucia,2020,Male,10.0,15.87301587,837.52093802
North America and the Caribbean,Saint Lucia,2020,Male,10.0,9.00900901,970.87378641
